0.026079604402184486,0.06556071899831295,1,548
0.1300140917301178,0.0745442658662796,1,278
0.045482341200113297,0.28473350033164024,1,190
0.04140501096844673,0.27081577107310295,1,126
0.03549148514866829,0.19520575925707817,1,146
0.14663103222846985,0.2731165587902069,1,146
0.12537556886672974,0.2917819619178772,1,411
0.20056532323360443,0.5912384539842606,1,146
0.0553315095603466,0.13271138444542885,1,151
0.06360796838998795,0.359260730445385,1,215
0.04696907103061676,0.24756328761577606,1,126
0.03338472545146942,0.171629399061203,1,58
0.07978378236293793,0.4448217898607254,1,102
0.04212906211614609,0.40096021443605423,1,234
0.06559928506612778,0.31880325824022293,1,190
0.03463219478726387,0.18029044196009636,1,347
0.0449533648788929,0.31159616634249687,1,278
0.07355207204818726,0.33168554306030273,1,166
0.024986760690808296,0.17960107140243053,1,278
0.12604838609695435,0.2559215724468231,1,543
0.1371535360813141,0.14196783304214478,1,455
0.10173651576042175,0.27695733308792114,1,56
0.1022937148809433,0.17308489978313446,1,82
0.06428700685501099,0.417749285697937,1,146
0.10641535371541977,0.3407348170876503,1,102
0.06944113969802856,0.2834845781326294,1,146
0.11796800047159195,0.5692427381873131,1,190
0.13003650307655334,0.30871763825416565,1,102
0.13764984905719757,0.301834836602211,1,234
0.10471176356077194,0.7557879164814949,1,294
0.05968146771192551,0.6544921472668648,1,190
0.12638092041015625,0.5948333740234375,1,142
0.08697691559791565,0.8242347538471222,1,190
0.09676115214824677,0.5744116455316544,1,146
0.06138377636671066,0.5577467158436775,1,142
0.21075986325740814,0.19762717187404633,1,303
0.08380596339702606,0.8446406275033951,1,279
0.1091749519109726,0.36547113955020905,1,186
0.18878132104873657,0.4523676633834839,1,166
0.5142534375190735,0.32856130599975586,1,58
0.06337075680494308,0.6472297981381416,1,318
0.04114789143204689,0.17950933799147606,1,272
0.2463366687297821,0.20657780766487122,1,82
0.24726442992687225,0.0653219074010849,1,323
0.09088350832462311,0.45599381625652313,1,230
0.10305096954107285,0.524380125105381,1,146
0.04501638561487198,0.40355657786130905,1,234
0.07686550170183182,0.37963103502988815,1,56
0.04685644060373306,0.3832436427474022,1,82
0.11223793774843216,0.42114656418561935,1,102
0.06477362662553787,0.3395598754286766,1,411
0.15142706036567688,0.5693733990192413,1,122
0.1481316238641739,0.7658683508634567,1,102
0.09529523551464081,0.4824759513139725,1,195
0.28939762711524963,0.23700055480003357,1,58
0.07037821412086487,0.3891649842262268,1,171
0.10984591394662857,0.20254059880971909,1,367
0.05346905440092087,0.2934916093945503,1,126
0.019924543797969818,0.040643468499183655,1,102
0.17272569239139557,0.23718588054180145,1,234
0.08276772499084473,0.33491843938827515,1,102
0.054107192903757095,0.3305821679532528,1,146
0.0931360125541687,0.5038943290710449,1,146
0.2910343110561371,0.23995640873908997,1,146
0.06477943807840347,0.10166563838720322,1,330
0.051931414753198624,0.49029722437262535,1,190
0.046130720525979996,0.47878485545516014,1,278
0.09596022963523865,0.1457490473985672,1,129
0.12184309959411621,0.5830032825469971,1,102
0.01856720633804798,0.024357879534363747,1,210
0.077473483979702,0.5215846076607704,1,102
0.099610336124897,0.6050581261515617,1,166
0.185449481010437,0.39219367504119873,1,102
0.07317176461219788,0.4702223837375641,1,279
0.03266999125480652,0.14313913881778717,1,391
0.7045665979385376,0.39164280891418457,1,122
0.062263816595077515,0.3518068790435791,1,195
0.24836185574531555,0.2406591773033142,1,82
0.092812180519104,0.3357284963130951,1,171
0.20826075971126556,0.1802012175321579,1,102
0.1734265834093094,0.3554491251707077,1,116
0.19384247064590454,0.5169470906257629,1,58
0.14794275164604187,0.6141588985919952,1,58
0.13258174061775208,0.5129762589931488,1,58
0.06821237504482269,0.5524450093507767,1,190
0.14553268253803253,0.2375790923833847,1,230
0.05702025443315506,0.32046815007925034,1,215
0.10621320456266403,0.1993907168507576,1,499
0.05551348626613617,0.5100143104791641,1,102
0.056575097143650055,0.1250920668244362,1,248
0.0588713176548481,0.41269607469439507,1,283
0.10492049902677536,0.3301861062645912,1,126
0.06885161995887756,0.4261261224746704,1,98
0.027944371104240417,0.24405483901500702,1,303
0.09020718932151794,0.4094931483268738,1,102
0.14748813211917877,0.25335223972797394,1,234
0.07901483029127121,0.4860987737774849,1,323
0.14564676582813263,0.26770083606243134,1,140
0.08871427178382874,0.8262059986591339,1,190
0.09326503425836563,0.43234046548604965,1,234
0.041501156985759735,0.29068974405527115,1,190
0.02279779501259327,0.06775857321918011,1,852
0.10626048594713211,0.49873971194028854,1,102
0.07408040016889572,0.3715152218937874,1,82
0.02208433300256729,0.0033290237188339233,2,686
0.17486163973808289,0.01042446494102478,2,285
0.01592213474214077,0.0037967078387737274,2,245
0.09523651003837585,0.018553249537944794,2,818
0.03888517990708351,0.13643179461359978,2,122
0.1447218507528305,0.0073966532945632935,2,289
0.11985072493553162,0.008387759327888489,2,422
0.292370080947876,0.02018687129020691,2,466
0.4814392030239105,0.06419745087623596,2,201
0.024914251640439034,0.0035545267164707184,2,298
0.014901642687618732,0.013321706093847752,2,190
0.08730145543813705,0.015899308025836945,2,422
0.007153036538511515,0.005293534602969885,2,113
0.2544218599796295,0.04037359356880188,2,466
